Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.1338396783762,1.16651679639519,1.17690410230616,1.19089319518504,1.11740969195538,2.30594208952922,3.20236391229068,2.05575631532695,2.12915772429361,2.36035789607218,2.41065571605191,2.81427722022359,2.78799833507015,2.79834225916886,2.73526471707267,2.83767151336569,4.0436876776348,3.5077006584446,3.29066587702012,3.99685851206261,3.33682072937661,2.28706947801601,2.12131472936178,2.6142026700507,2.64456914328563,2.86812565628147,2.99548860728589,3.2439086929795,4.07412504610024,4.29039107388643,3.00016446391016,2.63309269669706,3.32514421298442,3.49309371125113,3.80327237349097,3.8256258932194,3.30686082024225,3.14880358476282,3.23273923882951,3.13033765632654,3.04377031098826,3.48095774325258,3.45744547357392,3.50998698705304,4.27704961951801,4.1921896976098,3.54703695237634,2.18624452560713,3.20911089901338,3.53579963451489,3.70343268185456,,,
Iraq,IRQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4586.78536711223,,,,,3934.10420167917,,,,,3320.80296260908,,,,,2824.73702460659,,,,,2438.36309914287,,,,,2159.26029140567,,,,,1897.87624951832,,,,,1622.59859441475,,,,,1394.70748922658,,,,,1224.74698710502,,,,1108.31164464002,,
Ireland,IRL,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,48.94,47.84,48.39,50.09,48.6,50.73,57.76,57.89,57.51,57.06,63.14,61.63,59.52,66.39,76.14,68.98,77.75,83.61,79.21,85.63,75.49,81.07,84.81,90.99,92.86,95.09,93.23,90.09,88.92,97.7,98.75,99.77,99.91,97.04,98.19,101.13,98.44,102.7,108.96,104.37,102.84,99.1,100.59,100.69,99.12,100.19,101.03,96.99,94.31,100.9,101.57,,
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.95272679063848,4.37796487749611,4.62633804058462,4.71896552328537,4.9647230991959,4.77284780870955,5.23113645804486,5.65504728763631,6.11260997067449,6.3132944606414,6.56457790176684,7.51894019150749,7.26191217873784,7.40779273805473,7.42750119521912,6.91424746437585,6.88542795818471,7.18049143866919,7.08043495238953,8.11821356057799,7.69330754805438,7.54108514335361,7.3291608812898,7.3233455819518,7.22723580952791,7.55355472258698,8.05878283126489,8.53029908840451,8.46595113858385,8.54969668263454,8.93798730440237,8.851470544545,8.8026219428231,8.73719982965449,9.10727676634211,9.1094772532234,9.79073707013864,9.93756659665541,10.2937256376498,10.7018045768787,10.8655806541304,11.4195305364924,11.1298494104829,10.8435827060586,10.799385641514,10.4652701954896,10.2005020255421,10.2327500710936,9.72081461776634,9.11046297529773,8.93975267055192,,,
Ireland,IRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,17277.5515241269,,,,,16882.2891005874,,,,,16135.1400299653,,,,,14929.0110291877,,,,,14057.0313844742,,,,,13841.5850366251,,,,,13770.1177204554,,,,,13336.3417217108,,,,,12462.0194524494,,,,,11246.4484748554,,,,10706.2918910982,,
Isle of Man,IMY,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,23.88,25.75,27.38,31.28,31.29,32.3,37,38.12,38.96,40.61,45.12,48.81,49.08,51.63,52.47,55.08,56.27,57.5,57.23,57.6,57.85,62.97,65.61,64.45,64.77,62.17,66.59,62.42,64.54,72.13,65,68.41,69.25,71.05,76.88,77.04,76.03,77.38,79.12,87.23,87.32,94.41,92.51,99.92,99.97,100.11,104.02,104.17,105.44,105.1,107.62,,
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.05985184624554,3.23568695652174,3.46389969472307,3.4512034468264,3.69663232323232,5.05053062817011,5.17201825789274,4.9334174863388,4.92683624687834,5.15062460896767,5.57448117014122,5.2943880742913,5.37935387547649,5.89091580231849,5.75839532129109,5.68676874095514,5.55083951316162,5.50608220315527,5.73900406504065,5.55183412572636,5.45322047447138,5.36238498483316,5.973998759613,5.83146796589525,5.70902260158692,5.87516985589417,6.19355361712026,6.26806042572671,6.76521049076992,7.02882248782647,7.19629077253219,6.93388280460699,8.10061272691782,8.58165823987835,8.72771809594369,9.78087105500451,9.55726370344343,10.8640215901302,10.5139909562887,10.1478612244898,9.96836253776435,10.2111057617642,9.61122374429224,9.73470454579428,9.28194228227346,8.69325738445333,9.35348313650992,9.25112992855253,9.70584979750438,8.95440485732606,9.26803032687969,,,
Israel,ISR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,327.082424771042,,,,,273.224043715847,,,,,238.246505717916,,,,,207.583725435926,,,,,186.058050111635,,,,,171.663996337835,,,,,146.398594573492,,,,,128.512679917752,,,,,114.155251141553,,,,,104.455369702372,,,,96.5760568639823,,
Italy,ITA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,70.51,71.89,71.6,75.23,78.18,80.49,85.46,82.23,85.06,85.47,85.05,79.5,87.47,88.43,89.47,85.89,87.97,90.04,96.63,101.35,96.97,94.16,104.82,94.95,95.75,95.49,100.13,93.3,96.08,89.53,99.66,100.57,96.73,96.75,94.78,97.28,95.37,95.95,102.88,99.86,97.86,94.59,92.6,103.42,100.45,96.13,94.8,98.54,101.28,98.31,95.65,,
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.1784447715823,2.46455580982798,2.87849638704821,3.21510013267775,3.40505343456793,3.6415024461572,4.07944062148937,4.43148255687564,4.6866127743105,5.04331122129256,5.51339231185847,5.76231822654687,6.04932145389196,6.47143578376782,6.52151472192381,6.17432544192339,6.5923162173406,6.36534883105407,6.64648995729563,6.88000191555952,6.89248498105296,6.69042163794259,6.53799211538689,6.38858712687491,6.4982516836696,6.57561937220194,6.47489764984918,6.77840612893578,6.88301251465496,7.21535767510112,7.36170458207832,7.46676475237965,7.40416893211442,7.24801299258034,7.16667248968218,7.56993681495224,7.60173211243891,7.6755112974125,7.82518521882046,7.73328340974698,7.92806446505282,7.9040002427637,7.91905213473124,8.13040570434426,8.12660860767222,8.07719242890313,7.96292377972946,7.79240655148643,7.47402134560401,6.6717644887757,6.71766745528545,,,
Italy,ITA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3586.90984277542,,,,,3449.8728745475,,,,,3355.93023673835,,,,,3261.5255028687,,,,,3227.60078656543,,,,,3224.27162423134,,,,,3213.19295829379,,,,,3207.92418091413,,,,,3192.93706225926,,,,,3073.66924984567,,,,3005.42282025617,,
Jamaica,JAM,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,70.51,70.31,74.73,77.53,80.15,81.7,80.4,75.45,72.33,74.97,80.57,80.22,75.35,76.12,74.71,77,77.17,82.75,79.11,76.88,75.09,72.53,75.71,81.95,76.76,78.17,80.71,80.52,74.83,90.66,92.93,98.55,99.76,102.91,105.41,111.66,103.85,102.37,106.51,99.05,103.34,101.7,107.14,103.42,95.59,101,100.75,96.15,98.89,96.86,101.18,,
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.902679123365641,1.28973145837026,1.26277475067728,1.40491565648471,2.34424098920245,1.70015454545455,1.97424207211969,2.14463322399932,2.12937493858658,2.31555728762407,2.67226003210273,3.03515251212452,3.26668804668115,4.24237335833899,3.827923310799,4.0677650273224,3.57393403782934,3.61643219956051,4.38388604405242,4.05713184647201,3.96269807782466,3.42906812190723,2.8267951456752,2.87854917886469,2.25659063994035,2.18328588118212,1.94826055312955,2.29011996936952,1.92189144457647,2.83335929933892,3.33252050209205,3.39717388222049,3.34155603788772,3.44763763961068,3.50898812611212,3.91245241935484,4.06304307848954,4.19508480751113,3.80500113632904,3.79621465106891,3.98508674741544,4.07978057114778,3.93529008335759,4.08359980195757,4.0616254122285,4.01648845457289,4.51369681949608,5.03770535914493,4.4459236379875,3.18733528713459,2.64992743965645,,,
Jamaica,JAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5602.73087254848,,,,,5213.17471918484,,,,,4884.78270716278,,,,,4566.38068550328,,,,,4274.3511658561,,,,,4000.68067727389,,,,,3881.06923336714,,,,,3711.02807611124,,,,,3592.74772009898,,,,,3514.46296434711,,,,3474.59818954369,,
Japan,JPN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,67.65,72.19,73.86,76.19,78.73,80.33,86.53,90.83,90.9,91.9,90.07,95.94,95.93,97.21,99.91,97.46,105.73,106.33,108.82,104.32,104.81,108.54,109.08,112.43,115.13,116.37,116.05,113.84,114.8,113.99,110.19,113.91,106.22,112.86,109.62,107.32,107.65,103,104.05,103.52,101.51,102.54,99.22,99.96,101,99.04,100.66,101.18,95.68,93.11,91.92,,
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.51653751935718,2.98197938763258,3.05973635111445,3.35932077635004,3.67303507247562,3.91290553482398,4.20626470588235,4.86355784561926,5.56659315660839,6.33852316519986,7.36808874407015,7.54556102822218,7.96146246781356,8.47295875239408,8.31387944118662,7.77267068965517,8.0597194314141,8.21349643870265,7.8668572472976,8.24734788987659,8.11401701460842,7.90159205426357,7.59990231238761,7.41108574614914,7.83324827942475,7.58067539791642,7.53405330392125,7.41845834664308,8.06669419229609,8.32994809772897,8.86239902215531,8.88086258180615,9.04436538167417,8.90155004175499,9.39514504525412,9.43841990927861,9.58652198217253,9.52987838941717,9.1690954829523,9.45947021713383,9.61290450855206,9.45557013425194,9.54726303111146,9.68876078548051,9.85946287990858,9.6904736133612,9.63791597263534,9.79204079180877,9.45088380132688,8.62862707476079,9.18565086532956,,,
Japan,JPN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4487.01894982887,,,,,4269.04939190866,,,,,4011.64309437624,,,,,3776.46821179839,,,,,3630.25437107954,,,,,3521.96312586513,,,,,3461.34960435969,,,,,3410.23546486268,,,,,3374.00447251756,,,,,3365.40248844121,,,,3364.17744214657,,
Jordan,JOR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,38.19,28.8,31.85,45.01,40.33,33.53,38.94,20.29,21.33,16.96,21.79,25.07,16.35,26.11,18.91,18.05,20.26,29.48,22.83,30.55,29.58,30.75,34.82,37.03,44.01,41.01,44.57,49.81,43.57,57.91,54.65,70.87,64.66,76.28,78.59,68.05,70.39,76.29,66.44,80.71,71.62,92.53,88.51,99.68,97.15,103.18,104.08,108.16,115.55,129.37,134.41,,
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.881991706161137,1.0983091390757,1.11204916266705,1.2218538871634,1.17164455667417,1.26134397163121,1.31980148790758,1.10719984731105,1.10907100823714,1.22529719109446,1.03347148541114,1.0531421617764,1.17402659127461,1.30411393483676,1.27568961081882,1.37765745856354,1.57329666632841,1.62569175946292,1.80165158978208,1.80789944515155,2.16724575882623,2.58619133765082,2.66662067319525,2.99822793799086,3.2741831147468,3.2301221633888,3.38235313411079,3.39513176387913,3.15949118046133,3.02143520942408,3.28179148264984,2.76395599435825,3.2858598982052,3.09807987711214,3.35727801034228,3.23168033373063,3.28037526011561,3.23360484413546,3.16365499238634,3.11236722922452,3.23280029184907,3.25458368924141,3.35183306867805,3.38295662277304,3.63719262759924,3.88589502864535,3.74516221098266,3.80497403285639,3.58841237469755,3.59322603550296,3.44380185246444,,,
Jordan,JOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,723.155042744613,,,,,533.472672432135,,,,,417.493491509088,,,,,350.348992803154,,,,,289.013029826145,,,,,239.634574841883,,,,,182.694883471739,,,,,152.949091724602,,,,,135.371179039301,,,,,120.473414591062,,,,110.33813298819,,
Kazakhstan,KAZ,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,142.5,125.9,106.2,86.7,81.3,80.8,66,87.7,79.29,93.46,95,93.71,92.33,99.57,108.09,119.55,111.35,125.65,109.24,,,,,,,,,,,,142.44,125.84,106.1,86.6,81.29,80.77,65.93,87.65,79.25,93.41,94.94,93.71,92.28,99.63,108.09,119.62,111.7,125.65,108.04,143.2,,
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8954462078127,13.5394830925201,12.3942840208193,10.5421784740753,9.03150237635223,8.45071661174536,8.29809200016849,7.80345209460659,8.58455332054165,9.95457734665425,10.2258795171771,10.3169753824849,11.4672949761353,11.6819884612355,12.5771556664338,14.2282761670741,14.7019243142736,13.3027027527481,15.2376750466986,,,
Kazakhstan,KAZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914.44902104288,,,,,4196.63794401031,,,,,4330.72381705623,,,,,4155.85133534898,,,,3886.18027190097,,
Kenya,KEN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,25.18,25.74,25.74,26.99,27.54,27.21,28.46,30.69,31.47,32.08,32.79,34.17,35.5,36.18,36.59,39.43,42.92,43.5,46.64,44.21,44.27,50.13,51.49,45.98,52.74,58.7,58.86,63.82,67.62,66.04,68.08,72.25,69.2,70.8,70.75,66.19,69.56,73.67,80.54,73.96,82.59,87.13,88.82,88.32,100.7,110.98,115.54,112.98,119.1,126.41,122.98,,
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.29949688110701,0.28725726973888,0.304273984864711,0.320661957641222,0.307305265844347,0.259649487169614,0.273274892708123,0.266146233453993,0.268506558118498,0.288157853208728,0.274068546396852,0.316134872065371,0.320475134027451,0.312855991316701,0.380878908597217,0.368977463772151,0.329338405069564,0.348090367049713,0.353043232526462,0.321710208741447,0.380948230214755,0.38620173388027,0.267300780120826,0.255504011090362,0.228044566958132,0.19174326290037,0.204098730933501,0.244774621243301,0.218711515653593,0.229079108049158,0.248361638200155,0.199712374308167,0.221306468709576,0.245657516668904,0.246167822159841,0.275512392791077,0.330971896058159,0.285569334092556,0.337906399401581,0.333750861301129,0.333000810291177,0.291635517522672,0.241462559806626,0.1992217020664,0.218854003975242,0.23926989532528,0.260478474351002,0.260413960430071,0.264149223187919,0.310120238342333,0.303781663359097,,,
Kenya,KEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2398.89497857972,,,,,2038.50730450346,,,,,1713.12816458014,,,,,1424.90914655376,,,,,1178.8259622352,,,,,979.261789886184,,,,,826.778319284293,,,,,715.182851697991,,,,,627.262767100304,,,,,548.310905739687,,,,492.530067711463,,
Kiribati,KIR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,45.33,42.14,38.63,41.56,53.36,51.82,58.7,44.55,45.41,47.73,54.26,42.12,53.97,64.81,41.25,52.7,53.38,61.3,56.62,52.08,64.4,60.3,50.9,71.86,72.38,77.32,82.19,87.27,62.4,52.66,63.23,63.71,66.15,64.55,63.37,74.65,74.42,78.92,78.83,74.62,75.58,77.29,76.1,94.4,95.27,110.33,114.5,115.79,116.27,117.44,115.72,,
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.216514628169929,0.316120689655172,0.512637700609518,0.498382668732502,0.290409440088699,0.28167968249904,0.546009529481834,0.794257797458606,0.257297221442605,0.501641586867305,0.654193519612872,0.561304148170825,0.787366070470015,0.695590776883194,0.681823816213536,0.667185541584118,0.434676096963471,0.424314890170289,0.482917560296497,0.538176481379563,0.524719181512485,0.447569396010601,0.373802242609582,0.363940120750972,0.354042964035723,0.286708365910868,0.334168679090536,0.324853460113098,0.316621096560656,0.309712837837838,0.30413447050855,0.299615981697851,0.295745681833457,0.29201284739734,0.288067244494488,0.473094141476694,0.372638932994601,0.412444699942513,0.360494980154098,0.398644731120452,0.304636783327993,0.470133684541778,0.461674926463014,0.494782765134479,0.6890723791838,0.757702304438137,0.549651502660571,0.58002572971149,0.418989945155393,0.637784803003796,,,
Kiribati,KIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. Rep.",PRK,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,34.91,36.44,38.71,40.34,38.09,40.54,39.77,40,44.38,45.43,48.75,49.67,53.13,57.08,61.34,64.19,68.03,69.92,72.47,70.81,76.36,70.64,74.47,79.13,81.31,85.87,87.32,87.9,90.31,90.75,108.55,103.5,102.04,96.8,75.15,70.12,71.26,82.94,84.46,83.15,93.82,96.02,97.98,100.58,100.81,98.62,91.32,98.29,98.14,98.77,96.03,,
"Korea, Dem. Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,7.0036612224629,7.04757877029449,7.19608906704355,7.11579491264397,7.15464085879396,7.54731059770273,7.99468590494527,8.43768460993883,9.03445648810215,9.97215467621006,11.2621235196337,11.7826404268284,12.123908699067,12.2448982616711,12.2570678982575,12.3847781547198,12.0884282608995,11.9165783926779,11.6586403899109,10.5521227554741,2.89275661614152,3.14003040577157,3.35806551818119,3.44891474362193,3.27376083310869,3.31683538614143,3.36229139243234,3.48601121900912,3.52764479743505,2.91845396910226,3.22066376795741,3.0644265016239,2.92336015725381,,,
"Korea, Dem. Rep.",PRK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5643.66362720283,,,,,5067.37797526938,,,,,4403.65969096299,,,,,3997.8922157518,,,,,3743.17547878147,,,,,3465.29791192009,,,,,3215.26589049188,,,,,3012.47709561957,,,,,2881.96102737007,,,,,2778.70067044241,,,,2720.11726872132,,
"Korea, Rep.",KOR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,24.91,23.22,25.94,29.6,29.84,32.45,30.68,30.62,35.42,35.18,36.34,36.43,37.83,40.27,45.86,51.26,55.34,59.81,62.4,53.17,59.55,61.57,63.59,66.27,69.31,72.27,73.49,78.28,79.68,79.04,78.19,86.15,86.73,87.15,91.78,96.56,98.84,97.61,102.34,103.33,103.49,100.26,97.93,99.2,99.84,100.96,101.58,105.71,109.09,101.95,100.76,,
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.500600817925966,0.562192094865102,0.653587728233089,0.777581433949673,0.798161785520401,0.876455415352261,1.02726628100138,1.1757054394116,1.21806554636976,1.36077397443689,1.68480058265201,1.79829813126936,1.81378754443623,2.15395864761181,2.18711140978882,2.31935333465605,2.60277315964183,2.9032262990223,3.06758749222321,3.54907840890926,3.53762965585983,3.60876058156651,3.60844138737731,3.78111711350539,4.05660627134584,4.37027750820958,4.43015697843823,4.63404721587492,5.28790572960095,5.56504889098631,5.7604122792694,6.04332922714246,6.51078734855598,7.30778098329399,7.73936382246418,8.31106972257335,8.86805853926414,9.35733751142447,7.8817485687126,8.5772575026278,9.52095424183118,9.50638602529721,9.77766563773046,9.74142890574396,10.0392703012136,9.61648620632349,9.73303005871165,10.2028287583851,10.3792079307034,10.3569524622829,11.4868904877555,,,
"Korea, Rep.",KOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2453.00073291198,,,,,2169.00310276145,,,,,1949.4584924364,,,,,1781.00626167198,,,,,1649.03626099781,,,,,1559.83162958509,,,,,1485.23921856034,,,,,1411.19380249815,,,,,1361.76557053463,,,,,1334.41705419976,,,,1302.75819120513,,
Kosovo,KSV,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,KSV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,KSV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,8.72,8.86,9.97,8.47,10.63,11.27,9.58,9.38,13.81,15.53,16.49,16.37,16.68,18.06,17.23,19.73,21.24,23.61,30.62,34.18,30.21,26.52,35.9,42.92,53.93,60.56,66.7,68.76,66.46,50.45,6.88,18.68,34.71,46.95,53.47,60.86,65.98,72.73,77.83,80.05,92.04,86.29,94.57,99.85,96.91,103.24,107.02,100.09,132.9,133.29,159.77,,
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,29.7845599517546,33.8737367224353,42.6339375749584,44.6068018905493,58.7275569999351,73.4469120595877,65.8727290103873,43.4181491139448,35.1025451724311,38.65817231428,33.3704364071997,33.57693835158,31.861735956261,26.1402400035368,19.5570266146462,16.0267193529831,16.6120220446414,14.6590971581995,16.958741974219,13.5509079264762,17.9915063427182,17.5152647230649,14.0469556931746,13.7093809039845,17.1886320065342,16.8511864894556,19.3902720744856,16.3908967801748,16.3967052154138,17.4266116037999,23.4553523833197,5.09618578441938,,,,34.5633030981834,31.6377535571811,33.5701054829496,30.0457534746093,29.7085874708879,28.9477067574706,27.831077792431,25.755608739635,29.1335793225421,28.9257571025456,31.1572533198857,30.5152915578224,29.447434361937,29.590079789921,28.7250919440778,31.3197430789081,,,
Kuwait,KWT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,0,,,,,0,,,,0,,
Kyrgyz Republic,KGZ,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,77.6,73,69,68.6,75.8,82.4,84.9,91,94.84,101.01,94.74,99.44,101.39,98.38,100.23,100.36,102.05,105.09,105.99,,,,,,,,,,,,77.6,72.96,69,68.56,75.81,82.44,84.91,91.02,94.84,101.01,94.74,99.44,101.39,98.38,100.23,100.36,102.06,102.59,104.31,107.25,,
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40546883996988,1.83889897491531,1.34006998737569,0.972956319621086,1.20743842364532,1.1673121965761,1.22105179282869,0.94243203041071,0.924535562632696,0.764529938727225,0.971361532450358,1.05648107390003,1.1163276980038,1.013599542866,0.985896251724667,1.11435483258674,1.06796454020719,1.20364627644753,1.17456542888085,,,
Kyrgyz Republic,KGZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10836.249280241,,,,,10418.6185163104,,,,,9804.23587873445,,,,,9287.4497000987,,,,8872.81035795887,,
Lao PDR,LAO,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,17.72,17.3,17.56,22.59,23.09,23.88,25.58,24.77,27.34,27.47,25.55,25.41,26.15,26.61,26.01,21.92,22.86,23.71,27.89,33.15,35.89,35.11,35.66,40.85,42.29,43.95,40.21,36.63,46.19,48.76,42.78,50.43,47.38,54.53,51.72,51.38,57.9,60.08,72.55,81.54,83.79,92.62,90.86,95.89,100.56,103.55,111.06,114.21,127.29,129.19,146.74,,
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0380586027189299,0.0524090206013273,0.0594737323447775,0.0645673901225275,0.0741176678021264,0.0754779356322747,0.0963020501854945,0.127893425953431,0.0660420129968264,0.121883932726185,0.213040942598133,0.152864000139196,0.171914941916126,0.177373457943156,0.0982346165179887,0.0830523323274958,0.0723078469725754,0.0738085554550587,0.0730485478889308,0.0698891269693976,0.0575273368433098,0.045343627713396,0.0464690193767038,0.0516095695549984,0.0512540110771281,0.054840100802351,0.0552639406482215,0.0537138877610283,0.0521910638543317,0.056925290165247,0.0552920000376957,0.0579007949765901,0.061961476063886,0.0602465141084006,0.0632887840439204,0.0775332384133584,0.101481332340805,0.125189827818811,0.138193827296748,0.180645644721757,0.180346013877153,0.164909347407731,0.212273217865036,0.201000557209744,0.249652226522307,0.247605707549728,0.268062375231728,0.277466799306468,0.283725194152198,0.289008814339831,0.292983284271824,,,
Lao PDR,LAO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,85778.5552710787,,,,,76328.1968145004,,,,,67114.7563635646,,,,,60830.612622416,,,,,56111.3976276431,,,,,48929.1606490309,,,,,42331.5525474857,,,,,37357.3299240846,,,,,34335.7236695583,,,,,31663.262533347,,,,29196.5698937361,,
Latvia,LVA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,193.9,174.7,121.6,113.4,98.9,105.9,94.8,85.3,83.58,84.09,88.67,90,91.83,104.17,104,112.04,123.23,120.88,120.24,,,,,,,,,,,,193.91,174.66,121.54,113.41,98.89,105.86,94.82,85.26,83.57,84.08,88.66,89.99,91.75,104.1,104.15,112.68,121.47,121.1,119.11,116.3,,
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17858211141788,4.72378622785561,4.48929799241652,3.87940674173942,3.86365700779173,3.43811725420094,3.34896405381036,2.85630847670051,2.63011944871122,2.91022971867223,2.84438114036288,3.04828752071738,3.08381892400573,3.11944428022979,3.31447917522601,3.48317472870261,3.34968011035729,3.02651414693942,3.40166672026183,,,
Latvia,LVA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6403.15062551208,,,,,6880.81596447953,,,,,7158.05533510303,,,,,7354.68564650059,,,,8133.38360418699,,
Lebanon,LBN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,31.07,29.27,33,35.09,35.31,34.94,41.84,40.82,34.82,38.89,43.75,48.15,43.74,51.77,41.23,36.32,37.15,45.1,49.04,56.06,50.71,59.56,56.68,56.84,59.7,64.38,72.65,73,77.86,83.97,96.5,101.51,99.59,104.21,111.95,116.87,104.51,99.08,98.32,99.45,90.33,98.97,96.2,104.02,97.24,98.74,100.01,103.75,94.28,92.05,100.83,,
